"","gps.lon","gps.lat","price","Rooms","Meters","Mezone","KK","panel","balcony_or_terrase","metro","novostavba"
"1252",14.44739,50.082371,9250000,3,89,0,1,0,0,1,0
"1253",14.422424,50.035404,5559000,2,44,0,1,0,0,1,0
"1254",14.505613,50.126289,5540000,2,57,0,1,1,1,1,0
"1255",14.414758,50.070526,11440000,4,97,0,0,0,0,1,0
"1256",14.456779,50.070286,12500000,5,103,0,0,0,1,1,0
"1257",14.447174,50.139782,11500000,4,110,0,1,0,1,1,1
"1258",14.400512,50.069202,5990000,2,60,0,1,0,0,1,0
"1259",14.302664,50.047062,9470000,3,70,0,1,0,1,1,1
"1260",14.460932,50.076885,7990000,3,74,0,0,0,0,1,0
"1261",14.336256,50.039986,8600000,3,98,0,1,0,1,1,1
"1262",14.430408,50.083115,17900000,4,128,0,1,0,0,1,0
"1263",14.45289,50.119907,13499000,6,145,0,0,0,1,1,0
"1264",14.448984,50.10067,7490000,2,87,0,1,0,0,1,0
"1265",14.535628,50.135284,15690000,5,195,0,1,0,1,1,1
"1266",14.407784,50.070614,10989000,4,115,0,0,0,0,1,0
"1267",14.423032,50.07859,16500000,5,148,0,0,0,1,1,0
"1268",14.540874,50.105621,5300000,4,76,0,0,1,0,1,0
"1269",14.446644,50.092304,5090000,1,36,0,1,0,0,1,0
"1270",14.438253,50.068569,5700000,2,44,0,1,0,0,1,1
"1271",14.438253,50.068569,4260000,1,29,0,1,0,0,1,1
"1272",14.438253,50.068569,4500000,2,36,0,1,0,0,1,1
"1273",14.36294,50.029125,1950000,2,52,0,1,0,1,1,1
"1274",14.408144,50.078693,10900000,3,69,0,0,0,0,1,0
"1275",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1276",14.568803,50.105106,3790000,4,87,0,0,1,0,1,0
"1277",14.524657,50.107498,11530094,4,107,0,1,0,1,1,0
"1278",14.524657,50.107498,16146963,4,144,0,1,0,1,1,0
"1279",14.524657,50.107498,16232826,5,144,0,1,0,1,1,0
"1280",14.524657,50.107498,11477196,4,107,0,1,0,1,1,0
"1281",14.390831,50.107105,3990000,2,39,0,1,0,0,1,0
"1282",14.51748,50.110603,7573967,3,70,0,1,0,1,1,0
"1283",14.51748,50.110603,7657577,3,70,0,1,0,1,1,0
"1284",14.51748,50.110603,9391246,4,82,0,1,0,1,1,0
"1285",14.51748,50.110603,9026138,3,80,0,1,0,1,1,0
"1286",14.51748,50.110603,16330973,5,132,0,1,0,1,1,0
"1287",14.51748,50.110603,11452487,4,98,0,1,0,1,1,0
"1288",14.51748,50.110603,9873899,4,92,0,1,0,1,1,0
"1289",14.51748,50.110603,8112923,3,73,0,1,0,1,1,0
"1290",14.51748,50.110603,7234963,3,69,0,1,0,1,1,0
"1291",14.51748,50.110603,7183429,3,68,0,1,0,1,1,0
"1292",14.51748,50.110603,5280216,2,48,0,1,0,1,1,0
"1293",14.51748,50.110603,7452217,3,69,0,1,0,1,1,0
"1294",14.51748,50.110603,7403254,3,68,0,1,0,1,1,0
"1295",14.404485,50.100681,7000000,3,76,0,0,0,0,1,0
"1296",14.51748,50.110603,16205905,5,131,0,1,0,1,1,0
"1297",14.51748,50.110603,6148687,2,54,0,1,0,1,1,0
"1298",14.460369,50.071625,6890000,2,54,0,1,0,1,1,0
"1299",14.366266,50.097065,7165000,3,62,0,1,0,1,1,0
"1300",14.544791,50.053619,8134451,3,83,0,1,0,0,1,1
"1301",14.544791,50.053619,3942960,1,39,0,1,0,0,1,1
"1302",14.544791,50.053619,12053913,4,120,1,1,0,1,1,1
"1303",14.316104,50.06974,9146200,3,74,0,1,0,1,1,0
"1304",14.494473,50.042973,3250000,1,33,0,1,0,0,1,0
"1305",14.546235,50.106644,2610000,1,23,0,1,0,0,1,1
"1306",14.403466,50.089382,13800000,3,54,0,1,0,1,1,0
"1307",14.469313,50.104923,7300000,2,65,0,1,0,1,1,1
"1308",14.366739,50.028564,2999999,1,32,0,1,0,0,1,1
"1309",14.399914,50.099319,13490000,4,104,0,1,0,0,1,0
"1310",14.486695,50.094975,7680000,3,82,0,1,0,0,1,0
"1311",14.468256,50.105854,12500000,3,87,0,1,0,1,1,1
"1312",14.486777,50.080391,7898906,3,72,0,1,0,0,1,0
"1313",14.61097,50.033005,5990000,3,73,0,1,0,1,0,0
"1314",14.464823,50.056232,5350568,2,53,0,1,0,1,1,0
"1315",14.445348,50.140175,3890000,1,37,0,1,0,1,1,1
"1316",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1317",14.581598,50.016685,8350000,3,87,0,1,0,1,1,0
"1318",14.405084,50.102764,7000000,3,70,0,0,0,0,1,0
"1319",14.402683,50.020981,4818647,2,49,0,1,0,1,1,0
"1320",14.553334,50.067013,10979800,4,119,0,1,0,0,1,1
"1321",14.423824,50.013264,5999000,3,72,0,1,1,0,1,0
"1322",14.454131,50.034691,6250000,2,80,0,1,0,1,1,1
"1323",14.513727,50.055599,2950000,2,35,0,0,1,1,1,0
"1324",14.452447,50.080669,5900000,3,46,0,0,0,0,1,0
"1325",14.363069,50.031498,5990000,2,59,0,1,0,0,1,1
"1326",14.464925,50.076916,9490000,3,102,0,1,0,0,1,0
"1327",14.429341,50.138462,7468352,3,102,0,1,0,1,1,1
"1328",14.459599,50.09359,15100000,4,99,1,1,0,1,1,0
"1329",14.448435,50.0467,4800000,3,68,0,1,1,0,1,0
"1330",14.49099,50.054359,3450000,2,34,0,0,1,0,1,0
"1331",14.57623,50.144001,5650000,3,71,0,1,0,1,1,0
"1332",14.407202,50.076477,13500000,4,121,0,1,0,0,1,1
"1333",14.407202,50.076477,12300000,4,108,0,1,0,0,1,1
"1334",14.466848,50.083508,4300000,1,35,0,1,0,0,1,1
"1335",14.463106,50.056347,3360000,1,40,0,1,0,0,1,0
"1336",14.46583,50.045918,5290000,4,81,0,0,1,0,1,0
"1337",14.424307,50.083328,15900000,4,90,0,1,0,0,1,0
"1338",14.441364,50.056541,4590000,2,51,0,1,0,0,1,0
"1339",14.575496,50.085709,3642361,1,41,0,1,0,1,1,1
"1340",14.281881,50.055958,7500000,3,80,0,1,0,0,1,1
"1341",14.558122,50.109848,4450000,2,55,0,1,0,1,1,1
"1342",14.356478,50.091129,4250000,3,50,0,0,0,1,1,0
"1343",14.596542,50.030174,3690000,1,34,0,1,0,0,0,1
"1344",14.352189,50.073589,5300000,4,80,0,0,1,1,1,0
"1345",14.472171,50.105103,9490000,3,93,0,1,0,1,1,1
"1346",14.403762,50.084255,21870000,3,146,0,1,0,0,1,0
"1347",14.404587,50.089031,17738000,2,127,0,1,0,0,1,0
"1348",14.40626,50.081417,26990000,4,199,0,1,0,0,1,0
"1349",14.418412,50.043667,10950000,2,68,0,1,0,1,1,1
"1350",14.423504,50.07859,21500000,5,194,0,1,0,1,1,0
"1351",14.41496,50.129593,4799000,3,62,0,1,1,0,1,0
"1352",14.334756,50.053505,5500000,2,55,0,1,0,0,1,0
"1353",14.447878,50.079136,17900000,5,130,0,0,0,1,1,0
"1354",14.515314,50.108521,9200000,3,78,0,1,0,1,1,0
"1355",14.47922,50.104469,5950000,3,79,0,1,0,0,1,0
"1356",14.446797,50.06316,5890000,2,65,0,1,0,1,1,1
"1357",14.446797,50.06316,6490000,2,69,0,1,0,1,1,1
"1358",14.302242,50.071526,8730000,3,100,0,1,0,0,1,1
"1359",14.339268,50.036625,6750000,3,89,0,1,1,1,1,0
"1360",14.451808,50.064564,7200000,2,82,0,1,0,1,1,1
"1361",14.457093,50.020893,3350000,2,37,0,1,1,0,1,0
"1362",14.582686,50.015339,10500000,3,197,0,1,0,1,1,0
"1363",14.46677,50.084301,7500000,2,80,0,1,0,1,1,1
"1364",14.542853,50.050632,4950000,3,60,0,0,1,0,1,0
"1365",14.457579,50.081051,5000000,2,48,0,1,0,0,1,0
"1366",14.347597,50.070225,8280000,3,92,0,1,0,1,1,1
"1367",14.438253,50.068569,4660000,2,34,0,1,0,0,1,1
"1368",14.433974,50.023781,4790000,5,69,0,0,1,0,1,0
"1369",14.34437,50.089516,4500000,3,52,0,0,1,0,1,0
"1370",14.393856,50.073605,3498000,1,31,0,1,0,0,1,0
"1371",14.425172,50.075417,7399000,3,67,0,0,0,0,1,0
"1372",14.434801,50.068913,6399000,2,51,0,1,0,0,1,0
"1373",14.445644,50.074978,12360000,4,96,0,0,0,0,1,0
"1374",14.423602,50.07309,14695000,4,137,0,1,0,1,1,0
"1375",14.398222,50.060509,13895000,4,161,0,1,0,1,1,0
"1376",14.347126,50.04998,8500000,5,106,1,0,1,0,1,0
"1377",14.443255,50.075184,9380000,3,93,0,1,0,0,1,0
"1378",14.452892,50.082535,11290000,3,97,0,1,0,0,1,1
"1379",14.454425,50.007759,9870000,3,105,0,1,0,1,1,1
"1380",14.448335,50.05098,5990400,4,68,0,0,1,1,1,0
"1381",14.334418,50.05164,5250000,2,68,0,1,0,1,1,1
"1382",14.466975,50.085884,8790000,2,141,0,1,0,1,1,0
"1383",14.615239,50.081951,3080000,1,40,0,1,0,0,1,1
"1384",14.488667,50.054493,3600000,3,50,0,0,0,0,1,0
"1385",14.382597,50.062115,4990000,3,55,0,0,0,1,1,0
"1386",14.434524,50.023029,6190000,3,69,0,1,1,0,1,0
"1387",14.508608,50.09668,23499000,4,182,1,1,0,1,1,1
"1388",14.50859,50.104294,12790000,4,117,0,1,0,1,1,1
"1389",14.390624,50.072159,5990000,3,56,0,0,0,0,1,0
"1390",14.44082,50.074505,9490000,3,100,0,1,0,0,1,0
"1391",14.338059,50.050709,8990000,5,122,0,0,0,0,1,0
"1392",14.42695,50.041157,4390000,2,50,0,1,1,0,1,0
"1393",14.552161,50.102726,5800000,5,104,0,0,1,0,1,0
"1394",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1395",14.504717,50.093571,8712400,3,76,0,1,0,1,1,1
"1396",14.437592,50.069187,6745000,3,63,0,1,1,0,1,0
"1397",14.327984,50.036755,5890000,2,61,0,1,0,0,1,0
"1398",14.57079,50.125271,6399000,2,86,0,1,0,1,1,1
"1399",14.558604,50.058826,4425000,2,58,0,1,0,1,1,1
"1400",14.442991,50.085167,9999000,4,97,0,0,0,1,1,0
"1401",14.475084,50.108742,4790000,3,68,0,0,0,0,1,0
"1402",14.425273,50.063267,4350000,1,30,0,1,0,0,1,0
"1403",14.336211,50.040302,9950000,3,95,0,1,0,1,1,0
"1404",14.443484,50.101967,9400000,3,123,0,1,0,1,1,0
"1405",14.403534,50.084244,8900000,3,45,0,0,0,0,1,0
"1406",14.34221,50.053967,6330000,3,77,0,1,1,0,1,0
"1407",14.369231,50.068981,3800000,2,68,0,1,0,0,1,0
"1408",14.516287,50.141293,4600000,1,36,0,1,0,1,1,1
"1409",14.382709,50.06472,3100000,1,33,0,1,1,0,1,0
"1410",14.31791,50.074379,6100000,2,57,0,1,0,1,1,0
"1411",14.51565,50.04377,6490000,2,65,0,1,0,1,1,1
"1412",14.583945,50.106476,3000000,2,39,0,1,1,0,1,0
"1413",14.533211,50.106022,5517280,2,55,0,1,0,1,1,1
"1414",14.4308,50.073002,5897300,2,42,0,1,0,0,1,0
"1415",14.300862,50.0672,5250000,3,81,0,1,1,1,1,0
"1416",14.337048,50.036625,3800000,2,45,0,1,1,0,1,0
"1417",14.4206,50.12674,2790000,1,25,0,1,0,0,1,0
"1418",14.41925,50.084923,15400000,2,97,0,1,0,1,1,0
"1419",14.430828,50.084194,19000000,5,141,0,1,0,0,1,0
"1420",14.389934,50.087879,20500000,4,184,0,1,0,1,1,0
"1421",14.583333,50.016541,13950000,5,182,0,1,0,1,1,1
"1422",14.358415,50.083179,5750000,3,65,0,0,0,0,1,0
"1423",14.34551,50.047508,6300000,5,106,1,0,1,0,1,0
"1424",14.420336,49.999615,4800000,4,81,0,0,1,0,0,0
"1425",14.512856,50.052494,7290000,3,72,0,1,0,0,1,0
"1426",14.473852,50.069454,4879000,4,69,0,0,0,0,1,0
"1427",14.482041,50.099037,3680000,1,33,0,1,0,1,1,1
"1428",14.304577,50.068073,6200000,5,94,0,0,1,0,1,0
"1429",14.475243,50.115467,7600000,4,102,0,1,0,0,1,1
"1430",14.515314,50.108521,10550000,4,94,0,1,0,1,1,0
"1431",14.515314,50.108521,8810000,3,78,0,1,0,1,1,0
"1432",14.338059,50.050709,9890000,4,369,0,0,0,1,1,0
"1433",14.409339,50.071518,9900000,4,84,0,0,0,1,1,0
"1434",14.456547,50.085419,16980000,4,136,0,0,0,1,1,0
"1435",14.497753,50.109039,6370000,3,75,0,1,0,0,1,0
"1436",14.461346,50.066853,4720000,2,75,0,1,0,1,1,0
"1437",14.450656,50.095501,10315000,3,80,0,1,0,1,1,1
"1438",14.302242,50.071526,7999000,3,83,0,1,0,0,1,1
"1439",14.517787,50.140121,4680000,2,52,0,1,0,1,1,0
"1440",14.374821,50.086742,7000000,3,89,0,1,0,1,1,0
"1441",14.524657,50.107498,7386168,3,73,0,1,0,1,1,0
"1442",14.524657,50.107498,7487397,3,75,0,1,0,1,1,0
"1443",14.524657,50.107498,7452897,3,75,0,1,0,1,1,0
"1444",14.524657,50.107498,6029374,2,52,0,1,0,1,1,0
"1445",14.524657,50.107498,6055995,2,57,0,1,0,1,1,0
"1446",14.490779,50.087437,9449000,2,106,0,1,0,1,1,0
"1447",14.524657,50.107498,5970566,2,57,0,1,0,1,1,0
"1448",14.524657,50.107498,11837233,4,108,0,1,0,1,1,0
"1449",14.46217,50.067455,4455000,2,46,0,1,1,1,1,0
"1450",14.393443,50.066055,24800000,4,226,0,1,0,1,1,1
"1451",14.442747,50.020569,3490000,2,41,0,1,1,0,1,0
"1452",14.421103,50.130264,3850000,2,45,0,1,1,0,1,0
"1453",14.456047,50.076321,12890000,4,124,0,1,0,1,1,0
"1454",14.563283,50.08445,4890000,2,59,0,1,0,1,1,1
"1455",14.506795,50.07687,5150000,2,47,0,1,0,0,1,1
"1456",14.447948,50.082901,6990000,3,65,0,0,0,0,1,0
"1457",14.559908,50.039646,3690000,2,43,0,1,1,0,1,0
"1458",14.28247,50.057732,6500000,2,65,0,1,0,1,1,0
"1459",14.556025,50.107868,4992100,2,53,0,1,0,1,1,1
"1460",14.556025,50.107868,3420290,1,31,0,1,0,1,1,1
"1461",14.556025,50.107868,8139000,3,83,0,1,0,1,1,1
"1462",14.468023,50.055958,4010232,1,27,0,1,0,1,1,0
"1463",14.427378,50.028221,3650000,3,54,0,0,1,0,1,0
"1464",14.498292,50.109627,8090934,3,70,0,1,0,1,1,1
"1465",14.455823,50.066422,18900000,3,183,0,1,0,1,1,1
"1466",14.576109,50.143818,5750000,3,70,0,1,0,1,1,1
"1467",14.378413,50.132339,4200000,3,58,0,0,0,0,1,0
"1468",14.325294,50.042244,4790000,4,81,0,0,1,0,1,0
"1469",14.498292,50.109627,7202117,2,62,0,1,0,1,1,1
"1470",14.391504,50.060261,10490000,3,200,0,1,0,1,1,1
"1471",14.48652,50.104778,15950000,4,192,0,1,0,1,1,1
"1472",14.3949,50.07468,5500000,1,43,0,1,0,0,1,1
"1473",14.366331,50.061493,21520000,5,191,1,1,0,1,1,1
"1474",14.366331,50.061493,7270000,2,59,0,1,0,1,1,1
"1475",14.537021,50.132561,5900000,2,66,0,1,0,1,1,0
"1476",14.537021,50.132561,6300000,3,74,0,1,0,1,1,0
"1477",14.537021,50.132561,7550000,3,77,0,1,0,1,1,0
"1478",14.366331,50.061493,15670000,5,132,0,1,0,1,1,1
"1479",14.338835,50.04491,6100000,2,65,0,1,0,1,1,1
"1480",14.409209,50.101028,19350000,6,196,0,0,0,0,1,1
"1481",14.383258,50.071747,11500000,5,125,0,0,0,1,1,0
"1482",14.51113,50.053089,5170000,2,55,0,1,0,1,1,0
"1483",14.332988,50.042786,5997000,3,88,0,1,1,0,1,0
"1484",14.393392,50.073189,3888188,2,30,0,0,0,0,1,0
"1485",14.626094,50.11161,7749000,3,82,0,1,0,1,1,0
"1486",14.508604,50.115543,7800000,5,104,0,0,0,1,1,0
"1487",14.5099,50.1036,7000000,3,104,0,1,0,1,1,1
"1488",14.290996,50.067493,3499999,1,37,0,1,0,0,1,0
"1489",14.61097,50.032337,6490000,3,76,0,1,0,1,0,1
"1490",14.495259,50.083202,4800000,3,55,0,0,1,0,1,0
"1491",14.434238,50.05761,7200000,4,75,0,0,0,0,1,0
"1492",14.513777,50.030403,5290000,4,78,0,0,1,0,1,0
"1493",14.405834,50.053276,13890000,2,150,0,1,0,1,0,1
"1494",14.415111,50.003712,4990000,2,47,0,1,0,1,0,0
"1495",14.312307,50.04295,8420000,3,67,0,1,0,1,1,1
"1496",14.40171,50.077259,10000000,3,95,0,1,0,1,1,0
"1497",14.53041,50.102741,7100000,2,69,0,1,0,1,1,0
"1498",14.407724,50.087605,28000000,3,107,1,1,0,1,1,0
"1499",14.420309,50.074574,9800000,2,103,1,1,0,0,1,0
"1500",14.413746,50.013199,6650000,4,85,0,0,0,1,1,0
"1501",14.48749,50.035542,8500000,4,83,0,0,0,1,1,1
"1502",14.486395,50.077721,9990000,2,66,0,1,0,1,1,0
"1503",14.415119,50.082054,14900000,3,82,0,0,0,0,1,0
"1504",14.394092,49.978607,2696000,3,60,0,0,0,0,0,0
"1505",14.382982,49.963299,6995000,3,68,0,1,0,1,0,1
"1506",14.458365,50.092678,9770000,3,76,0,1,0,1,1,1
"1507",14.527498,50.108513,8500000,3,87,0,1,0,0,1,0
"1508",14.437701,50.077209,12390000,4,103,0,0,0,0,1,0
"1509",14.561958,50.092457,7600000,3,100,0,1,1,0,1,0
"1510",14.424602,50.052483,6550000,2,80,0,1,0,1,1,0
"1511",14.474919,50.115704,4750000,2,49,0,1,0,0,1,0
"1512",14.451453,50.068573,20390000,4,204,0,1,0,1,1,0
"1513",14.423338,50.127701,3450000,2,38,0,1,1,0,1,0
"1514",14.365729,50.12767,9950000,3,137,0,1,0,1,1,1
"1515",14.468884,50.099281,10523070,3,90,0,1,0,0,1,0
"1516",14.424346,50.090099,26100000,3,142,0,1,0,0,1,0
"1517",14.546235,50.106644,4956075,2,52,0,1,0,1,1,1
"1518",14.381973,50.070076,5600000,2,46,0,1,0,0,1,1
"1519",14.2828,50.058998,5900000,2,66,0,1,0,0,1,0
"1520",14.429538,50.000565,5730000,5,86,0,0,1,0,0,0
"1521",14.45249,50.065887,7780000,3,89,0,1,0,0,1,0
"1522",14.415956,50.00621,5495000,2,51,0,1,0,1,1,0
"1523",14.341713,50.05246,5500000,4,92,0,0,1,0,1,0
"1524",14.481448,50.121998,5490000,4,70,0,0,0,1,1,0
"1525",14.3691,50.132065,3750000,2,40,0,1,1,0,1,0
"1526",14.38273,50.074551,7600000,2,76,0,1,0,0,1,0
"1527",14.566814,50.043625,4750000,2,43,0,1,0,1,1,1
"1528",14.442592,50.093922,7490000,2,80,0,1,0,0,1,1
"1529",14.428537,50.075638,10900000,3,76,0,1,0,0,1,1
"1530",14.502146,50.033131,5594712,2,55,0,1,0,1,1,1
"1531",14.512843,50.10358,4900000,2,52,0,1,0,1,1,0
"1532",14.417417,50.011543,4345000,2,54,0,1,1,0,1,0
"1533",14.444278,50.06694,10500000,3,105,0,1,0,1,1,0
"1534",14.529031,50.030182,4300000,3,70,0,1,1,0,1,0
"1535",14.406523,50.004917,4950000,2,54,0,1,0,0,0,0
"1536",14.439899,50.021866,9500000,4,70,0,0,1,0,1,0
"1537",14.457591,50.076752,5990000,2,45,0,1,0,0,1,0
"1538",14.54959,50.042961,2890000,1,34,0,1,0,1,1,0
"1539",14.40939,50.08839,33580000,5,187,0,1,0,0,1,0
"1540",14.314085,50.032284,3450000,3,67,0,0,0,0,1,0
"1541",14.494827,50.059784,4490000,4,62,0,0,1,0,1,0
"1542",14.489116,50.04805,4899000,5,79,0,0,0,0,1,0
"1543",14.431762,50.099655,8890000,3,90,0,1,0,0,1,0
"1544",14.455854,50.024815,4490000,3,56,0,1,1,0,1,0
"1545",14.426132,50.130295,5180000,4,81,0,0,1,0,1,0
"1546",14.45457,50.124397,9590000,3,88,0,1,0,0,1,1
"1547",14.375086,50.102798,6490000,3,55,0,0,0,0,1,0
"1548",14.457442,50.08403,16900000,4,176,0,0,0,1,1,1
"1549",14.548933,50.138813,4900000,2,60,0,1,0,1,1,0
"1550",14.514277,50.045506,6120000,3,87,0,1,0,1,1,0
"1551",14.507985,50.109028,5800000,3,72,0,0,0,1,1,0
"1552",14.47098,50.090736,4300000,2,55,0,1,0,1,1,0
"1553",14.463106,50.056347,3360000,1,40,0,1,0,0,1,0
"1554",14.364469,50.061867,9980000,3,98,0,1,0,1,1,1
"1555",14.423765,50.057152,6990000,3,71,0,1,0,0,1,0
"1556",14.47151,50.099693,8500000,3,88,0,1,0,1,1,0
"1557",14.461508,50.117958,4490000,2,52,0,1,0,1,1,0
"1558",14.421388,50.012753,5600000,3,75,0,1,1,0,1,0
"1559",14.39897,50.104568,12900000,3,100,0,1,0,1,1,0
"1560",14.456301,50.078381,7700000,1,58,0,1,0,1,1,0
"1561",14.499086,50.108349,4990000,2,55,0,1,0,0,1,0
"1562",14.432523,50.078365,11800000,2,77,0,1,0,0,1,1
"1563",14.436871,50.07309,6800000,1,51,0,1,0,1,1,0
"1564",14.496862,50.043888,5490000,4,79,0,0,1,0,1,0
"1565",14.36941,50.067558,14950000,3,82,0,1,0,1,1,1
"1566",14.43706,50.051533,7190000,4,97,0,0,0,1,1,0
"1567",14.338059,50.050709,9200000,5,124,0,0,0,0,1,0
"1568",14.34765,50.096851,2999000,1,23,0,1,1,0,1,0
"1569",14.487691,50.035744,4500000,2,52,0,1,1,0,1,0
"1570",14.400747,50.069031,8929100,2,72,0,1,0,0,1,0
"1571",14.400512,50.069202,6982000,2,55,0,1,0,0,1,0
"1572",14.450943,50.011242,9500000,2,76,0,1,0,1,1,0
"1573",14.464808,50.072971,4740000,2,45,0,1,0,0,1,0
"1574",14.400512,50.069202,10504000,3,84,0,0,0,0,1,0
"1575",14.580694,50.10302,5290000,4,75,0,0,1,0,1,0
"1576",14.441803,50.055443,3999000,2,52,0,1,0,0,1,0
"1577",14.44946,50.075386,21000000,3,120,0,1,0,1,1,1
"1578",14.449733,50.095947,10480000,3,66,0,1,0,0,1,1
"1579",14.518727,50.038502,3390000,1,30,0,1,1,0,1,0
"1580",14.389215,50.037884,9487400,3,85,0,1,0,1,1,1
"1581",14.369099,50.087368,19829284,5,173,0,1,0,1,1,1
"1582",14.435039,50.079498,17490000,5,166,0,1,0,0,1,0
"1583",14.458561,50.088448,9540400,3,81,0,1,0,1,1,1
"1584",14.454554,50.103416,5785650,2,50,0,1,0,1,1,1
"1585",14.492044,50.054752,5400000,3,59,0,0,1,0,1,0
"1586",14.431294,50.041637,8500000,4,95,0,0,0,1,1,0
"1587",14.2837,50.059601,6390000,2,57,0,1,0,1,1,0
"1588",14.417417,50.011543,4345000,2,55,0,1,1,0,1,0
"1589",14.481039,50.091526,3695000,1,29,0,1,0,0,1,0
"1590",14.453525,50.100498,16320000,4,128,0,1,0,0,1,1
"1591",14.378257,50.089005,8999900,5,120,0,0,0,1,1,0
"1592",14.428892,50.007851,5199000,4,77,0,0,1,1,1,0
"1593",14.385968,50.037956,12950000,4,97,0,1,0,0,1,1
"1594",14.516384,50.024555,4599000,3,66,0,1,1,0,1,0
"1595",14.446473,50.125248,15299500,5,139,0,0,0,1,1,0
"1596",14.595186,50.029175,6466000,3,88,0,1,0,0,0,0
"1597",14.304652,50.068855,3350000,5,96,0,0,1,1,1,0
"1598",14.451131,50.092495,8750000,4,67,0,0,0,0,1,0
"1599",14.366652,50.069839,10999000,3,84,0,1,0,1,1,1
"1600",14.430802,50.024731,3480000,2,38,0,0,1,0,1,0
"1601",14.584045,50.015949,9550000,3,90,0,1,0,1,1,1
"1602",14.41266,50.035995,7880000,4,89,0,0,0,0,1,0
"1603",14.477387,50.128582,4120000,2,40,0,1,1,0,1,0
"1604",14.33943,50.035675,5500000,3,76,0,1,1,0,1,0
"1605",14.555585,50.0401,5200000,4,86,0,1,1,0,1,0
"1606",14.443812,50.092495,3650000,1,27,0,1,0,0,1,0
"1607",14.454704,50.084953,9590000,3,95,1,1,0,1,1,0
"1608",14.486431,50.104568,6999000,3,80,0,1,0,1,1,0
"1609",14.430138,50.081738,7850000,2,43,0,1,0,0,1,0
"1610",14.42211,50.079605,12180000,4,87,0,0,0,0,1,0
"1611",14.433354,50.091244,4980000,1,28,0,1,0,0,1,0
"1612",14.427633,50.077621,11900000,3,92,0,1,0,0,1,0
"1613",14.4102,50.021442,8400000,3,86,0,1,0,0,1,1
"1614",14.532922,50.105034,5194160,2,52,0,1,0,1,1,0
"1615",14.532922,50.105034,5961395,2,61,0,1,0,1,1,0
"1616",14.533211,50.106022,5448524,2,55,0,1,0,1,1,0
"1617",14.533211,50.106022,5416446,2,52,0,1,0,1,1,1
"1618",14.4308,50.073002,9685929,2,85,0,1,0,0,1,0
"1619",14.4308,50.073002,4818540,1,31,0,1,0,0,1,0
"1620",14.505008,50.077576,5900000,4,63,0,0,0,0,1,0
"1621",14.49099,50.054359,3580000,2,34,0,0,1,0,1,0
"1622",14.43461,50.0704,3890000,1,36,0,1,0,0,1,0
"1623",14.422277,50.065502,11200000,3,94,0,1,0,1,1,0
"1624",14.452677,50.064922,5900000,4,81,0,0,0,0,1,0
"1625",14.438156,50.071423,6800000,2,50,0,1,0,0,1,0
"1626",14.432853,50.006458,5722030,5,89,0,0,1,0,1,0
"1627",14.450565,50.090408,4090000,2,60,0,1,0,0,1,0
"1628",14.422041,50.078766,17300000,3,113,0,1,0,0,1,0
"1629",14.432298,50.090519,15552000,3,115,0,1,0,0,1,0
"1630",14.427467,50.07914,20916000,4,149,0,1,0,1,1,0
"1631",14.43172,50.091316,12225000,4,82,0,0,0,0,1,0
"1632",14.404093,50.08432,19980000,3,133,0,1,0,0,1,0
"1633",14.429924,50.091,11710400,2,113,0,1,0,0,1,0
"1634",14.42414,50.078472,20900000,4,209,0,1,0,0,1,0
"1635",14.419597,50.066593,4635000,3,45,0,0,0,0,1,0
"1636",14.491702,50.069839,6490000,3,53,0,0,0,1,1,0
"1637",14.508906,50.05373,4450000,4,71,0,0,1,0,1,0
"1638",14.430802,50.024731,2800000,1,41,0,1,1,0,1,0
"1639",14.434776,50.078197,8985000,2,67,0,1,0,0,1,0
"1640",14.441404,50.077847,11500000,4,108,0,1,0,0,1,0
"1641",14.507863,50.137405,4750000,3,55,0,0,0,1,1,0
"1642",14.443593,50.110619,3500000,1,32,0,1,0,0,1,1
"1643",14.448739,50.068977,10890000,3,107,0,1,0,0,1,1
"1644",14.518274,50.047043,2990000,1,30,0,1,1,0,1,0
"1645",14.4197,50.009731,2700000,1,30,0,1,1,0,1,0
"1646",14.483534,50.07132,2290000,3,52,0,0,0,0,1,0
"1647",14.364172,50.084854,13290000,3,84,0,1,0,1,1,1
"1648",14.490764,50.130943,2450000,1,27,0,1,0,1,1,0
"1649",14.554192,50.067547,6933000,3,86,0,1,0,1,1,1
"1650",14.42151,50.089691,10200000,2,65,0,1,0,0,1,0
"1651",14.4852,50.050499,4320000,1,33,0,1,1,0,1,0
"1652",14.4942,50.04575,4450000,2,34,0,0,1,0,1,0
"1653",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1654",14.52602,50.108547,16490000,5,200,0,1,0,1,1,1
"1655",14.427043,50.09156,7990000,2,55,0,1,0,0,1,0
"1656",14.287784,50.064842,5100000,2,52,0,1,0,0,1,1
"1657",14.47377,50.115326,3950000,3,50,0,0,0,0,1,0
"1658",14.438061,50.075455,18223000,3,115,1,1,0,0,1,0
"1659",14.453916,50.105755,4490000,2,44,0,1,0,0,1,0
"1660",14.311001,50.067177,3800000,2,43,0,1,1,0,1,0
"1661",14.465118,50.068825,9500000,5,115,0,0,0,1,1,0
